,id,facebook_id,page_name,page_type
5533,5533,331952133521238,Diners Club Italia,0
5534,5534,203753413033815,NESCAFÉ Dolce Gusto Sverige,0
5535,5535,1968131173400411,Petra Nicolaisen,2
5536,5536,130416220323676,Senator Bill Ferguson,2
5537,5537,122779397799781,Biuro Ochrony Rządu,1
5538,5538,329053113827174,T.C. Atina Büyükelçiliği / Turkish Embassy Athens / Πρεσβεία Τουρκίας Αθήνα,1
5539,5539,341883259215847,Act Against AIDS,1
5540,5540,686033911431025,Embajada del Perú en Indonesia - Kedutaan Besar Peru,1
5541,5541,105078596190067,Hotel Indigo,0
5542,5542,19341852532,François Fillon,2
5543,5543,129843674997,Friends of BN - Barisan Nasional,2
5544,5544,112998582075254,HK Anderson Pretzels,0
5545,5545,118916598153081,Zignia Live,0
5546,5546,349452295159676,"Peter Stein, Bundestagsabgeordneter",2
5547,5547,199709100162943,Tim Ostermann,2
5548,5548,278075718909826,Aviva,0
5549,5549,200127370051465,Pierre & Vacances,0
5550,5550,389459041075083,Ambassade d'Allemagne à Tunis,1
5551,5551,170502616334221,C&A,0
5552,5552,363820649112,Ion Torrent,0
5553,5553,123788044484500,ADGPI - Indian Army,1
5554,5554,54513516440,Roger Matthisen,2
5555,5555,263332637458329,Henning Otte,2
5556,5556,145362578980763,FTO Cherokee,1
5557,5557,7914733474,Skittles,0
5558,5558,190609264426924,Weld County Government,1
5559,5559,135213893173165,中華民國行政院,1
5560,5560,828902563856302,Chuck Schumer D-NY,2
5561,5561,129309818805,Houzz,0
5562,5562,328227120690505,Ministère du travail,1
5563,5563,305368552898287,Viessmann,0
5564,5564,124757034221500,Cartoon Network Danmark,3
5565,5565,106961649352639,British Embassy in Tashkent,1
5566,5566,189837644414912,SRF Einstein,3
5567,5567,105742256259016,Campina,0
5568,5568,314622461886410,Air Tahiti Nui,0
5569,5569,1268361306521550,Carmen DAN,2
5570,5570,1039921452761051,Embajada de la República Argentina en la República Islámica de Pakistán,1
5571,5571,142824612446173,Joe Peschisolido,2
5572,5572,428970577117151,FedStrive,1
5573,5573,164685286918748,Kia Jordan,0
5574,5574,1487410064605156,Georg Pazderski,2
5575,5575,989857484390379,Marc Lürbke,2
5576,5576,1430734627160045,China Eastern Airlines,0
5577,5577,528764443836398,Jill Hennessy MP,2
5578,5578,645838208778224,Fábricas de Cultura,1
5579,5579,911083522263720,Hillary for Iowa,2
5580,5580,749519435183443,Préfet de la Vendée,1
5581,5581,464641086996469,Heuler Cruvinel,2
5582,5582,102785749762041,Parshottam Rupala,2
5583,5583,1748987905392634,Peter Habel,2
5584,5584,1531017587146752,Susana Corella,2
5585,5585,1582556448636929,NSW SES Taree City Unit,1
5586,5586,932815056748552,"Rita Hagl-Kehl, MdB",2
5587,5587,90378027019,U.S. Air Forces in Europe and Air Forces Africa,1
5588,5588,119473564762124,World Trade Organization - WTO,1
5589,5589,1071010932932624,American Grit,3
5590,5590,67985126744,Adult Swim,0
5591,5591,231211090395156,Julie Dzerowicz,2
5592,5592,263657017084590,Janete Capiberibe,2
5593,5593,157229607632918,Per Sandberg,2
5594,5594,222513610777,Flight Shop,0
5595,5595,8727117852,Bruce Hyer,2
5596,5596,157611834294301,Yvette Cooper MP,2
5597,5597,86283468831,Bored to Death,3
5598,5598,120100478009378,NASA NEEMO,1
5599,5599,144133758992421,Joe Donnelly,2
5600,5600,735357479848625,Dr Shane Reti MP,2
5601,5601,53184380971,Jaime Mayor Oreja,2
5602,5602,276844475727924,Secretaría de Turismo Colima,1
5603,5603,495879140425782,Lenovo Bolivia,0
5604,5604,208870609141817,SUBWAY México,0
5605,5605,137362696323133,Samsung,0
5606,5606,633028036739134,Andrej Plenković,2
5607,5607,725301007499330,David Nuttall,2
5608,5608,562786050523204,UK Government Wales / Llywodraeth DU Cymru.,1
5609,5609,328289167294534,Crisis,3
5610,5610,139921799397451,Polseres Vermelles,3
5611,5611,298964276822094,Grünwald Freitagscomedy,3
5612,5612,104706599567439,Air New Zealand,0
5613,5613,531188027079496,Consulado Argentino en Villazón,1
5614,5614,228149393899601,رئيس الوزراء الاسرائيلي,1
5615,5615,205551882813528,L'OCCITANE en Provence,0
5616,5616,143798452315,Summer Splash,0
5617,5617,151657791581,Royal Navy Recruitment,1
5618,5618,829055227215969,Lawrence Costa MLA: Member for Arafura,2
5619,5619,184040112226,Bundeskriminalamt Österreich,1
5620,5620,724192144343139,COGAT - Coordination of Government Activities in the Territories,1
5621,5621,1430118380552292,Nutramigen Nederland,0
5622,5622,287297257576,U.S. Army Ready and Resilient,1
5623,5623,295244477186154,NOAA Marine Operations Center-Pacific,1
5624,5624,123595464392813,ESET,0
5625,5625,371738266321011,Anil Sharma,2
5626,5626,532411826782324,Campus France Perú,1
5627,5627,76528042101,BNI,0
5628,5628,417483208343670,Consulat Général de France à Annaba,1
5629,5629,1623450341228667,Soledad Acuña,2
5630,5630,775012539187325,National Guard of Ukraine,1
5631,5631,337521926165,Visit CA News,0
5632,5632,1489843604659981,EU Science Hub - Joint Research Centre,1
5633,5633,314818445197446,Luck,3
5634,5634,352953834815624,Jason Wood,2
5635,5635,299684020361,VakantieVeilingen,0
5636,5636,1377166932590731,Australian High Commission in the United Kingdom,1
5637,5637,110490609008782,Crocs,0
5638,5638,346663142023192,Independent Election Commission of Afghanistan,1
5639,5639,452218181459896,ww100,1
5640,5640,785776348119192,Cousu Main,3
5641,5641,182638887068,dtac,0
5642,5642,272994259386528,Andrea Leadsom MP,2
5643,5643,549065988617584,Hello Family,0
5644,5644,547530398646435,Vander Loubet,2
5645,5645,581117105291429,A to Z,3
5646,5646,143743819137192,Fargo,3
5647,5647,291805904330780,Embassy of Canada to Algeria,1
5648,5648,211994622247084,En TIC Confío,1
5649,5649,338233646203055,Fique Alerta,3
5650,5650,119707851374768,4th Infantry Division,1
5651,5651,1574631166085832,Wieland Schinnenburg,2
5652,5652,1504760473075891,NOAA Ship Bell M Shimada,1
5653,5653,432933006819508,Norbert Barthle,2
5654,5654,142861029097653,Amazon.it,0
5655,5655,160990270603447,USAID Southern Africa,1
5656,5656,63762350267,Ooredoo Tunisie,0
5657,5657,135431798974,Club Med,0
5658,5658,131264373604543,Israel in Atlanta,1
5659,5659,116552018378944,Fångarna på fortet,3
5660,5660,476310775717920,Grand Traverse 911,1
5661,5661,524552507572418,Trump International Realty,0
5662,5662,204519512935115,Tadeusz Zwiefka,2
5663,5663,1523978761158854,Jo Hayes MP,2
5664,5664,696214597157063,Cristina Tajani,2
5665,5665,329885883718979,Stefan Löfven,2
5666,5666,371566256275660,Marido en Alquiler,3
5667,5667,222330954465485,上班這黨事,3
5668,5668,136318189715663,ヤフー・ショッピング,0
5669,5669,1417669745131729,Alcaldía Local de Fontibón,1
5670,5670,182385198514386,Viação Cometa,0
5671,5671,499984616800467,MasterChef Chile,3
5672,5672,236963473080534,Liow Cai Tung 廖彩彤,2
5673,5673,116053261893854,Axel Kicillof,2
5674,5674,655565874610408,Claws,3
5675,5675,252222721581095,The Cloakroom,0
5676,5676,1509544039301358,SEXY BEASTS,3
5677,5677,627434390700275,Dawid Kostempski,2
5678,5678,88419746037,Pernille Rosenkrantz-Theil,2
5679,5679,238266015785,Harveys Furniture,0
5680,5680,168374073311483,Sunbites Arabia,0
5681,5681,304776446238762,Manoel Junior,2
5682,5682,186946888155394,"City of Tumwater, WA - Government",1
5683,5683,225392700899588,Federal Motor Carrier Safety Administration,1
5684,5684,125877820801285,Riigikogu,1
5685,5685,192389264130311,Geordie Shore,3
5686,5686,121850801176841,Virgin Trains,0
5687,5687,1651174741830670,Mais Você,3
5688,5688,203978206298390,FlySAA,0
5689,5689,377500165619992,S-market,0
5690,5690,277742025589018,Dew Colombia,0
5691,5691,184906194895132,"India in Portugal (Embassy of India, Lisbon)",1
5692,5692,394413307347229,China Southern Airlines,0
5693,5693,551762328271013,Oikeusministeriö - Justitieministeriet,1
5694,5694,7753384227,GEICO,0
5695,5695,183032881758503,US National Weather Service Charleston WV,1
5696,5696,186616934711592,Україна має талант (Ukraine's got talent),3
5697,5697,749094198460713,John McCain,2
5698,5698,643306859039453,Consulate General of Canada in Miami,1
5699,5699,1395797837300016,Sören Bartol,2
5700,5700,314677355299127,Annette Widmann-Mauz,2
5701,5701,261690470580537,MetroPCS Latino,0
5702,5702,680825728745786,Leni Breymaier,2
5703,5703,123924494307340,Banting Postdoctoral Fellowships,1
5704,5704,273442685244,TUI MAGIC LIFE,0
5705,5705,379829072355381,Senate Judiciary Committee,1
5706,5706,338220759597377,Virgin Mobile Colombia,0
5707,5707,461000620654915,Cheetos España,0
5708,5708,151836301607237,Lindomar Garçon,2
5709,5709,109897849127240,T.C. Lyon Başkonsolosluğu,1
5710,5710,121227657547,97th Civil Affairs Battalion (Airborne),1
5711,5711,622023357972816,tvN 나의 영어 사춘기x영춘기,3
5712,5712,522639467888977,馬躍．比吼 Mayaw Biho,2
5713,5713,107076909351252,América Noticias,3
5714,5714,952979808105870,DigiLocker,1
5715,5715,248451421913431,Australian Centre for International Agricultural Research,1
5716,5716,121434489183,Visit Colorado,0
5717,5717,268791813194081,L'OCCITANE en Provence,0
5718,5718,132100470161762,Harvey Norman Ireland,0
5719,5719,9021636963,CBC Life,3
5720,5720,242115899179364,Morris Wetland Management District,1
5721,5721,170095843033454,Ford Deutschland,0
5722,5722,247312965321072,NESCAFÉ Dolce Gusto Österreich,0
5723,5723,301543139918202,Call of the Wildman,3
5724,5724,385838724767807,Will Hodgman,2
5725,5725,368691869813482,Disney,0
5726,5726,773853306110337,NYPD 114 Precinct,1
5727,5727,216424988426628,Henrik Dam Kristensen,2
5728,5728,230513328517,"Babies""R""Us Canada",0
5729,5729,136552896545158,United Nations Conference on Trade and Development,1
5730,5730,1410167955931527,Di Farmer MP,2
5731,5731,470378583048594,Alie & Georgia,3
5732,5732,228661333934484,Bikram Singh Majithia,2
5733,5733,285945154767598,Snickers Colombia,0
5734,5734,212784932077977,dm drogerie markt Hrvatska,0
5735,5735,974147185951131,Jacek Kozłowski,2
5736,5736,338714247581,Leona Aglukkaq,2
5737,5737,698329986850885,Jesse Norman,2
5738,5738,1459030337667489,Tofik Mamedov,2
5739,5739,182833831756200,Rockstar Energy México,0
5740,5740,631118330282410,GNARBOX,0
5741,5741,117420464947628,Seattle's Best Coffee,0
5742,5742,252573094789555,Lietuvos balsas,3
5743,5743,481934168506809,Kaufland Polska,0
5744,5744,6444958138,Debbie Wasserman Schultz,2
5745,5745,627244760653472,Schicksale,3
5746,5746,1531681770389953,"St. Louis Park, Minnesota Police Department",1
5747,5747,104135119618500,ზაზა გაბუნია საქართველოს პარლამენტის წევრი / Zaza Gabunia MP,2
5748,5748,268483803308108,DigitalGov,1
5749,5749,76807881169,Leicestershire Police,1
5750,5750,255623134454073,Veli Ağbaba,2
5751,5751,286364464772251,Margot James,2
5752,5752,686573054738903,Caroline Simard,2
5753,5753,169207803232729,Canyon,0
5754,5754,396276507099611,Chupa Chups,0
5755,5755,103157219806,U.S. Embassy-Dhaka,1
5756,5756,276865395802593,black-ish,3
5757,5757,319205621580259,Mary Macleod,2
5758,5758,495382880600551,Pressmans,0
5759,5759,782139151892969,Revenue NSW,1
5760,5760,143738922418669,dm drogerie markt Bosna i Hercegovina,0
5761,5761,128551243891183,Instituto Nacional de Antropología e Historia,1
5762,5762,485922908226035,UR Lärlabbet,3
5763,5763,274885549244916,1&1 Hosting Guide,0
5764,5764,143689865708021,Ministerio de Transporte Colombia,1
5765,5765,179549695459831,Monte le son,3
5766,5766,399906386756088,BASF,0
5767,5767,69078343764,Peter Simon,2
5768,5768,6820348410,Kirsten Gillibrand,2
5769,5769,245680288776699,buybuy BABY,0
5770,5770,481606878577149,Shinjiro Koizumi,2
5771,5771,445142002188801,Andrea Jenkyns,2
5772,5772,167960527365,Twin Peaks Restaurants,0
5773,5773,927205870682630,Reinhold  Mitterlehner,2
5774,5774,269593489719815,"City of Sarasota, Government",1
5775,5775,101988643193353,Neil Cavuto,3
5776,5776,198401446920716,TWIX Italia,0
5777,5777,248010795401744,MaryAnn Mihychuk,2
5778,5778,511075682370070,Secretaría de Seguridad y Defensa Nacional del Perú,1
5779,5779,162380857880,ING-DiBa,0
5780,5780,1403651433185821,Ken O'Dowd MP,2
5781,5781,179562565419554,Samsung,0
5782,5782,332462703141,Karilyn Bonilla,2
5783,5783,1453037244924457,Lars Adaktusson,2
5784,5784,362349606322,Superama México,0
5785,5785,1460723714179630,Penny Wong - Senator for SA,2
5786,5786,668823956526400,Fábio Mitidieri,2
5787,5787,149159521763892,עיריית תל-אביב-יפו,1
5788,5788,154570404606299,עמיר פרץ Amir Peretz,2
5789,5789,9955459643,College Hill,3
5790,5790,45242794557,Álvaro Uribe Vélez,2
5791,5791,143379055723073,Beatrice Lorenzin,2
5792,5792,167413170756,Karima Delli,2
5793,5793,1224700450878902,trivago,0
5794,5794,336014953169478,Friends With Better Lives,3
5795,5795,981195631909269,Stuart McDonald MP,2
5796,5796,251846931530314,C&A,0
5797,5797,1526178287600208,Outback Adventures with Tim Faulkner,3
5798,5798,235818219815507,M&M's UK,0
5799,5799,171601117783,Kelly O'Dwyer,2
5800,5800,324836606552,National Center for Health Statistics,1
5801,5801,1427733054177884,微笑香蕉-黃香菽,2
5802,5802,1479248875700833,Peace Corps Jamaica,1
5803,5803,360029504099,Austrijski kulturni forum Zagreb / Österreichisches Kulturforum Zagreb,1
5804,5804,194726700597869,Pasapalabra,3
5805,5805,397397420360311,Anifah Aman,2
5806,5806,125737184135956,Toys R Us UK,0
5807,5807,192600677433983,Ministère de l'Intérieur - Tunisie,1
5808,5808,461435797258881,Consulate General of Belgium in Atlanta,1
5809,5809,152534811624066,Bacelar,2
5810,5810,869484053086856,Amazonビデオ（アマゾン ビデオ）,0
5811,5811,311331275621002,Linio,0
5812,5812,203702946316939,"India in Germany (Consulate General of India, Munich)",1
5813,5813,367719246742157,Canada in the Bahamas,1
5814,5814,222309751119981,CFE Nacional,1
5815,5815,139709072017,XIII La Série,3
5816,5816,1774368136184466,Pavel Popescu,2
5817,5817,406394369426068,Thug Kitchen,0
5818,5818,102142909825686,Unilever Careers,0
5819,5819,232121346835096,Baby Daddy,3
5820,5820,112559248786074,Giros,3
5821,5821,445552625533596,Lothar Binding,2
5822,5822,108559879193246,NASA Technology,1
5823,5823,508237152531909,Comisión de Alto Nivel Anticorrupción - CAN,1
5824,5824,1831908787045024,Siemtje Möller MdB,2
5825,5825,421679341322913,HOOQ,0
5826,5826,845091425629640,Embassy of Switzerland in Nairobi,1
5827,5827,259244660777075,Barclays UK,0
5828,5828,87490183861,John Dingell,2
5829,5829,146774245917366,German Embassy Gaborone,1
5830,5830,107356516008633,Corporación Nasa Kiwe,1
5831,5831,410309619040956,Anthony Bourdain: Parts Unknown,3
5832,5832,259405767459520,Potbelly Sandwich Shop Middle East,0
5833,5833,368927573230278,Easy,0
5834,5834,150237430472,In Treatment,3
5835,5835,58140803787,Lars Løkke Rasmussen,2
5836,5836,173722629784271,NYPD 10th Precinct,1
5837,5837,138308182859896,"City of Fontana, CA - City Government",1
5838,5838,222215041139410,"India in Maldives (Embassy of India, Malé)",1
5839,5839,298398717018170,Mark Lancaster,2
5840,5840,131240968916,Cathay Pacific Airways,0
5841,5841,1534783433491163,ELLE Boutique,0
5842,5842,502342456525532,Table Table Pub Restaurants,0
5843,5843,108364629181361,USAID/Georgia,1
5844,5844,989620351091427,Tim Wilson - Federal Liberal Member for Goldstein,2
5845,5845,134284926599908,L'OCCITANE en Provence,0
5846,5846,147709575912,Perugina,0
5847,5847,108169582559977,USAG Bamberg - Warner Barracks,1
5848,5848,274102972728043,Matt Keogh,2
5849,5849,141819225850615,Microsoft Developer,0
5850,5850,322356904477438,State of the Nation with Jessica Soho,3
5851,5851,1457645801194241,Hello Goodbye Canada,3
5852,5852,313950885331714,Michael Ferguson,2
5853,5853,128264413856523,HBO True Blood Brasil,3
5854,5854,325228170920721,Laura Boldrini,2
5855,5855,132487270122267,Inside NASA HQ,1
5856,5856,1574163019478490,City of Walla Walla Government,1
5857,5857,170109086352159,ESET,0
5858,5858,15576613667,Fringe,3
5859,5859,185885358113573,Richard Mardo,2
5860,5860,180075038851878,맥도날드 (McDonald's),0
5861,5861,763768933663534,Clare Curran for Dunedin South,2
5862,5862,1627976910848818,Astrid Rössler,2
5863,5863,1529078100746377,Ministerul Mediului - România,1
5864,5864,324070087738168,Matthew Offord,2
5865,5865,62117790523,John Kaye,2
5866,5866,198610193494849,Parlamentul Republicii Moldova,1
5867,5867,161315350594368,UK in Tajikistan,1
5868,5868,233912413386168,Todo el mundo es bueno,3
5869,5869,639605909439300,MITA,1
5870,5870,281624508711751,Jacqui Lambie,2
5871,5871,988722514510665,Lisa O'Malley MLA,2
5872,5872,179474975441738,ICETEX,1
5873,5873,6788957003,"Ministry of Education, Singapore",1
5874,5874,246973940556,Witness - Al Jazeera,3
5875,5875,101880366515025,Groupon,0
5876,5876,141691667282,Privalia,0
5877,5877,1648869778670423,Marine Brenier,2
5878,5878,149614155088732,e-Democracia,1
5879,5879,192091124220766,Kaiserslautern Soldier for Life - Transition Assistance Program,1
5880,5880,25697207138,Peter Pan Peanut Butter,0
5881,5881,35524526947,Declan J. O'Scanlon Jr.,2
5882,5882,280305608835944,U.S. Coast Guard Station Manistee,1
5883,5883,149507065070444,Alejandra Barrales,2
5884,5884,156795077692221,Tassimo,0
5885,5885,727420710634355,El CHANA Uruguay,0
5886,5886,139034589545337,Lindmo - NRK,3
5887,5887,128258163884925,Land Rover,0
5888,5888,337439572863,klarmobil.de,0
5889,5889,324082681136000,Ministerpräsident Stephan Weil,2
5890,5890,90229869376,Sainsbury's,0
5891,5891,202626512363,U.S. Census Bureau,1
5892,5892,201712159900555,Illinois Health Information Exchange Authority,1
5893,5893,127874770617229,Eat St.,3
5894,5894,170060426396558,Bravo Company 1-81 AR Trainee Page,1
5895,5895,110922777487,Dr. Thomas Feist,2
5896,5896,64137347984,Air Combat Command,1
5897,5897,234549363601,Indiana Guardsman,1
5898,5898,301431229924244,El Ezaby Pharmacy,0
5899,5899,191561217557399,Enda Kenny,2
5900,5900,692639394186136,"Thüringer Ministerium für Migration, Justiz und Verbraucherschutz",1
